CustomerID,Name,Age,Gender,Geography,Native_Place,Marital_Status,Tenure,Account_Type,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Monthly_Income,CreditScore,Loan_Status,EMI_Amount,Exited,Branch_Code,Account_Open_Date,Last_Transaction_Date,Customer_Review,Review_Sentiment,Sentiment_Score
CID003426,Neha Singh,51,Male,Telangana,Chennai,Married,6,Premium,644955.04,1,0,1,558383.38,46531.95,307,Home,17826.62,0,BR026,2022-07-18,2024-06-01,Professional staff 🌟,Positive,0.9108184576034546
CID003427,Sunita Sharma,48,Male,Karnataka,Ahmedabad,Widowed,18,Savings,890837.09,4,1,1,1093694.22,91141.18,535,Multiple,0.0,0,BR082,2009-02-18,2024-09-01,Excellent service! 😊,Positive,0.9848268032073975
CID003428,Ananya Iyer,74,Other,Uttar Pradesh,Mumbai,Widowed,13,Salary,480489.29,3,1,0,1976916.36,164743.03,502,Education,51695.28,0,BR094,2019-11-14,2024-11-23,Professional staff 🌟,Positive,0.9108184576034546
CID003429,Rahul Singh,46,Female,Maharashtra,Delhi,Single,16,Savings,199205.71,4,0,0,905052.68,75421.06,792,Business,26578.73,0,BR041,2023-12-16,2025-01-29,Great mobile app 🥰,Positive,0.9832854866981506
CID003430,Rohan Rao,32,Female,Telangana,Ahmedabad,Divorced,11,NRI,625180.77,2,1,0,832145.53,69345.46,546,Multiple,0.0,0,BR035,2017-11-17,2024-06-23,Professional staff 🌟,Positive,0.9108184576034546
CID003431,Ananya Rao,18,Male,Rajasthan,Hyderabad,Married,4,Salary,889047.67,2,1,0,1345924.0,112160.33,775,Multiple,0.0,0,BR024,2021-12-01,2024-12-18,Average experience 😐,Neutral,0.6517417430877686
CID003432,Rahul Iyer,80,Female,Delhi,Delhi,Single,5,Student,605378.51,3,0,1,833550.39,69462.53,779,Business,28699.4,0,BR095,2023-04-26,2024-07-15,Rude staff 😡,Negative,0.9344054460525513
CID003433,Sunita Sharma,74,Male,Telangana,Mumbai,Married,5,Premium,784725.91,3,1,0,1496185.21,124682.1,409,Auto,25495.26,0,BR028,2024-08-03,2025-04-04,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID003434,Ananya Sharma,25,Other,Maharashtra,Chennai,Married,19,Joint,375381.28,2,0,0,1273219.92,106101.66,301,Business,46375.14,1,BR083,2021-03-17,2025-05-08,Reasonable fees 💲,Neutral,0.7338849306106567
CID003435,Neha Verma,24,Male,Karnataka,Kolkata,Divorced,12,Student,83806.9,4,0,1,1471379.94,122614.99,528,Personal,27780.58,0,BR062,2018-12-29,2024-12-18,Very satisfied 👍,Positive,0.9811439514160156
CID003436,Rohan Singh,47,Female,Gujarat,Bangalore,Widowed,13,Student,14320.55,4,1,0,1874500.12,156208.34,490,Business,56815.72,0,BR078,2015-06-10,2024-11-05,Great mobile app 🥰,Positive,0.9832854866981506
CID003437,Rahul Gupta,29,Male,Delhi,Chennai,Married,0,Student,972047.12,3,1,1,312709.37,26059.11,616,Auto,4091.1,0,BR004,2025-04-21,2025-01-21,No waiting time ⚡,Neutral,0.6319148540496826
CID003438,Priya Iyer,57,Male,West Bengal,Hyderabad,Married,14,Current,514435.31,3,0,1,221408.93,18450.74,849,Business,7217.17,0,BR065,2025-02-14,2025-02-17,Great mobile app 🥰,Positive,0.9832854866981506
CID003439,Amit Sharma,37,Male,Maharashtra,Chennai,Single,12,Senior Citizen,933320.56,3,0,1,833517.22,69459.77,715,Education,21118.44,0,BR005,2021-01-30,2025-03-13,Rude staff 😡,Negative,0.9344054460525513
CID003440,Priya Sharma,48,Other,West Bengal,Mumbai,Divorced,5,Student,667476.87,3,1,0,443358.52,36946.54,370,Gold,5820.01,0,BR055,2022-03-18,2025-04-16,Professional staff 🌟,Positive,0.9108184576034546
CID003441,Amit Iyer,67,Male,Karnataka,Chennai,Divorced,13,Premium,956349.02,3,1,1,418967.46,34913.96,802,Multiple,19650.65,0,BR044,2017-08-01,2025-04-08,Too many fees 💸,Negative,0.7381492853164673
CID003442,Priya Singh,55,Female,Karnataka,Ahmedabad,Single,11,Senior Citizen,924230.43,3,1,0,1009604.45,84133.7,622,Auto,15997.58,1,BR091,2019-09-11,2024-12-26,App crashes 📵,Negative,0.9142545461654663
CID003443,Sunita Iyer,18,Female,Rajasthan,Chennai,Single,19,Current,683610.83,4,0,0,1344372.41,112031.03,766,Multiple,0.0,0,BR093,2015-04-09,2025-04-18,Professional staff 🌟,Positive,0.9108184576034546
CID003444,Neha Gupta,24,Male,Telangana,Bangalore,Divorced,16,Salary,563158.97,1,0,0,712342.63,59361.89,607,Education,17140.15,0,BR034,2023-08-27,2024-05-28,Great mobile app 🥰,Positive,0.9832854866981506
CID003445,Sunita Verma,36,Other,Gujarat,Mumbai,Widowed,19,Current,249660.54,2,0,1,1481428.78,123452.4,620,Home,51696.38,1,BR053,2015-08-25,2024-10-06,Too many fees 💸,Negative,0.7381492853164673
CID003446,Amit Rao,70,Female,West Bengal,Pune,Widowed,13,Joint,584779.73,4,0,1,1202638.32,100219.86,842,Business,38425.28,0,BR015,2023-07-02,2024-08-27,Professional staff 🌟,Positive,0.9108184576034546
CID003447,Sunita Verma,54,Other,Uttar Pradesh,Delhi,Widowed,0,Salary,199017.0,4,1,1,1911273.05,159272.75,456,Gold,28152.27,0,BR093,2025-04-21,2025-02-26,Long wait ⏱️,Negative,0.7351260185241699
CID003448,Rohan Verma,71,Male,West Bengal,Lucknow,Married,12,Senior Citizen,47388.23,4,0,0,1458058.13,121504.84,480,Home,54062.73,1,BR062,2018-05-30,2024-07-03,Long waits ⏲️,Negative,0.6278406381607056
CID003449,Sunita Gupta,70,Male,Tamil Nadu,Delhi,Married,4,Senior Citizen,343554.55,1,0,0,1419383.22,118281.93,374,Education,37381.34,0,BR035,2024-05-10,2025-04-10,Long wait ⏱️,Negative,0.7351260185241699
CID003450,Amit Singh,50,Female,Delhi,Chennai,Married,9,Student,541869.77,2,1,0,301884.56,25157.05,691,Home,11265.01,1,BR009,2024-08-19,2025-02-12,Average experience 😐,Neutral,0.6517417430877686
CID003451,Neha Gupta,56,Other,Karnataka,Jaipur,Married,9,Senior Citizen,152337.9,2,1,0,996540.49,83045.04,729,Multiple,0.0,0,BR062,2018-01-18,2024-06-23,No waiting time ⚡,Neutral,0.6319148540496826
CID003452,Ananya Kumar,68,Female,Karnataka,Hyderabad,Widowed,19,Current,492687.84,1,0,0,762466.43,63538.87,486,Auto,11326.27,1,BR084,2015-01-20,2024-07-25,Too many fees 💸,Negative,0.7381492853164673
CID003453,Ananya Iyer,28,Other,Delhi,Ahmedabad,Single,1,Joint,162604.92,3,1,0,1318232.71,109852.73,396,Home,46717.55,1,BR062,2025-01-24,2025-05-02,Rude staff 😡,Negative,0.9344054460525513
CID003454,Neha Sharma,38,Female,Maharashtra,Lucknow,Divorced,6,Current,351352.5,1,0,1,420835.6,35069.63,835,Gold,6035.89,0,BR084,2020-10-17,2024-05-31,App works fine 📱,Positive,0.8045811653137207
CID003455,Priya Verma,72,Other,Uttar Pradesh,Pune,Divorced,12,Joint,647222.31,3,1,1,1234760.09,102896.67,305,Gold,19865.11,0,BR067,2017-06-13,2025-01-25,Professional staff 🌟,Positive,0.9108184576034546
CID003456,Ananya Singh,39,Other,Delhi,Jaipur,Widowed,2,Current,815322.52,2,1,0,831332.68,69277.72,595,Auto,17123.56,0,BR032,2024-12-22,2025-04-04,Professional staff 🌟,Positive,0.9108184576034546
CID003457,Sunita Sharma,73,Other,Tamil Nadu,Kolkata,Divorced,15,Student,897017.57,1,1,1,1292749.18,107729.1,391,Multiple,0.0,0,BR006,2020-08-07,2025-01-26,Long wait ⏱️,Negative,0.7351260185241699
CID003458,Rahul Sharma,69,Male,Uttar Pradesh,Kolkata,Single,5,NRI,398752.69,1,1,1,708648.42,59054.04,306,Auto,13344.14,0,BR062,2022-11-02,2024-10-16,Average experience 😐,Neutral,0.6517417430877686
CID003459,Neha Sharma,67,Other,Karnataka,Pune,Single,1,Joint,284210.46,4,0,1,1979749.93,164979.16,587,Multiple,0.0,0,BR065,2024-10-31,2025-03-28,Great mobile app 🥰,Positive,0.9832854866981506
CID003460,Neha Singh,27,Male,Uttar Pradesh,Jaipur,Married,10,Premium,718760.58,3,1,0,906309.99,75525.83,770,Auto,13181.72,0,BR050,2016-09-25,2025-03-31,No waiting time ⚡,Neutral,0.6319148540496826
CID003461,Rahul Gupta,23,Female,Telangana,Jaipur,Single,1,Savings,396646.94,1,0,1,1897719.92,158143.33,660,Multiple,0.0,0,BR052,2025-02-17,2025-01-11,Great mobile app 🥰,Positive,0.9832854866981506
CID003462,Rahul Kumar,82,Female,Delhi,Pune,Single,15,Student,994302.48,2,0,0,302394.57,25199.55,486,Multiple,0.0,0,BR080,2022-11-22,2025-03-23,No waiting time ⚡,Neutral,0.6319148540496826
CID003463,Rahul Verma,32,Other,Gujarat,Jaipur,Divorced,0,Senior Citizen,462831.37,2,0,1,1850522.13,154210.18,563,Gold,24704.05,0,BR054,2025-04-21,2025-05-14,Excellent service! 😊,Positive,0.9848268032073975
CID003464,Amit Verma,84,Other,Karnataka,Bangalore,Married,17,Premium,182709.83,3,0,1,770266.14,64188.85,808,Home,25451.42,0,BR043,2011-07-29,2025-03-15,App works fine 📱,Positive,0.8045811653137207
CID003465,Rohan Iyer,26,Other,Uttar Pradesh,Ahmedabad,Married,1,Salary,616737.26,3,1,1,931107.9,77592.32,776,Multiple,43628.81,0,BR066,2024-06-05,2025-01-11,Long wait ⏱️,Negative,0.7351260185241699
CID003466,Amit Gupta,81,Male,Maharashtra,Mumbai,Widowed,13,Student,130060.71,3,1,1,836809.68,69734.14,617,Auto,13254.42,0,BR003,2015-08-17,2025-04-18,Professional staff 🌟,Positive,0.9108184576034546
CID003467,Neha Sharma,18,Male,Uttar Pradesh,Delhi,Divorced,20,Savings,257377.65,1,0,1,1730853.27,144237.77,371,Business,64388.54,0,BR002,2008-06-08,2024-11-18,Very satisfied 👍,Positive,0.9811439514160156
CID003468,Neha Iyer,42,Female,Uttar Pradesh,Kolkata,Divorced,5,Joint,328367.13,1,1,0,1996229.7,166352.48,752,Education,45223.63,0,BR050,2025-02-23,2025-04-01,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID003469,Amit Rao,63,Female,Uttar Pradesh,Delhi,Widowed,19,Joint,696236.23,2,1,0,669865.62,55822.14,716,Auto,12597.56,1,BR007,2019-06-20,2025-02-16,Rude staff 😡,Negative,0.9344054460525513
CID003470,Rohan Singh,18,Male,Telangana,Lucknow,Divorced,17,Current,706852.05,3,0,0,702979.61,58581.63,614,Business,23411.03,0,BR030,2018-04-23,2024-06-23,No waiting time ⚡,Neutral,0.6319148540496826
CID003471,Neha Iyer,27,Male,Karnataka,Jaipur,Widowed,18,Joint,142380.35,2,0,0,1953289.13,162774.09,745,Home,65737.78,1,BR045,2022-04-07,2025-04-01,Poor service 😠,Negative,0.9434412717819214
CID003472,Sunita Kumar,46,Female,Maharashtra,Delhi,Married,5,Joint,848730.41,4,0,1,716668.97,59722.41,386,Education,17975.02,0,BR036,2021-01-25,2025-02-03,Average experience 😐,Neutral,0.6517417430877686
CID003473,Amit Singh,59,Other,Uttar Pradesh,Jaipur,Divorced,10,NRI,208966.26,2,1,1,502865.17,41905.43,708,Multiple,0.0,0,BR046,2021-04-29,2025-04-29,Professional staff 🌟,Positive,0.9108184576034546
CID003474,Amit Rao,65,Other,Delhi,Chennai,Married,10,Student,789590.58,3,1,1,1283737.51,106978.13,424,Multiple,69286.64,0,BR061,2024-08-12,2025-01-15,Professional staff 🌟,Positive,0.9108184576034546
CID003475,Rahul Gupta,82,Other,Telangana,Ahmedabad,Married,12,Student,898541.88,1,0,1,1809823.66,150818.64,487,Multiple,96783.55,0,BR060,2018-12-17,2024-08-17,Average experience 😐,Neutral,0.6517417430877686
CID003476,Rohan Gupta,56,Female,Uttar Pradesh,Ahmedabad,Single,11,Premium,574449.59,3,1,0,1224576.28,102048.02,362,Home,39207.67,0,BR067,2020-03-07,2024-09-02,Professional staff 🌟,Positive,0.9108184576034546
CID003477,Amit Sharma,45,Male,Karnataka,Bangalore,Single,7,NRI,759679.63,2,1,1,275886.88,22990.57,674,Auto,3910.68,0,BR100,2025-04-21,2025-04-02,Professional staff 🌟,Positive,0.9108184576034546
CID003478,Rahul Iyer,64,Other,Maharashtra,Pune,Single,19,Student,197988.63,1,1,1,1110385.08,92532.09,627,Personal,18702.03,0,BR094,2018-10-29,2024-10-28,No waiting time ⚡,Neutral,0.6319148540496826
CID003479,Rohan Gupta,44,Male,Karnataka,Mumbai,Widowed,2,Joint,170593.97,3,0,0,1279418.47,106618.21,380,Multiple,63782.75,1,BR092,2024-01-25,2024-08-06,Long waits ⏲️,Negative,0.6278406381607056
CID003480,Priya Iyer,22,Male,Gujarat,Bangalore,Married,10,Savings,75977.97,4,1,1,1300322.87,108360.24,776,Education,35792.61,0,BR005,2018-07-29,2025-02-19,No waiting time ⚡,Neutral,0.6319148540496826
CID003481,Ananya Rao,46,Female,Maharashtra,Chennai,Divorced,15,Savings,464068.38,1,1,1,292118.31,24343.19,667,Multiple,14890.0,0,BR017,2014-09-15,2025-02-05,No waiting time ⚡,Neutral,0.6319148540496826
CID003482,Amit Sharma,30,Male,West Bengal,Lucknow,Married,4,Current,515402.75,4,0,0,977305.11,81442.09,459,Education,25935.08,0,BR045,2024-11-28,2024-10-31,Professional staff 🌟,Positive,0.9108184576034546
CID003483,Rohan Verma,80,Male,Telangana,Chennai,Single,17,Senior Citizen,605668.02,3,0,0,771936.1,64328.01,345,Home,28785.7,1,BR059,2011-01-14,2024-12-23,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID003484,Rahul Iyer,32,Other,Delhi,Pune,Divorced,8,Joint,591662.13,1,1,0,298613.89,24884.49,623,Home,10544.66,1,BR079,2021-07-22,2024-09-07,App crashes 📵,Negative,0.9142545461654663
CID003485,Rohan Kumar,38,Female,Maharashtra,Lucknow,Married,6,Student,788307.96,1,0,0,1660306.31,138358.86,860,Home,59467.05,0,BR042,2022-11-24,2024-09-02,Very satisfied 👍,Positive,0.9811439514160156
CID003486,Rahul Sharma,44,Female,Rajasthan,Jaipur,Divorced,14,Joint,865811.78,2,0,1,877778.77,73148.23,333,Auto,14995.13,0,BR016,2013-07-17,2024-10-22,Great mobile app 🥰,Positive,0.9832854866981506
CID003487,Ananya Rao,23,Other,Karnataka,Kolkata,Divorced,2,Student,46905.64,4,0,1,524114.94,43676.25,717,Education,13727.0,0,BR098,2023-12-05,2025-05-13,Very satisfied 👍,Positive,0.9811439514160156
CID003488,Neha Singh,66,Male,Delhi,Kolkata,Divorced,10,Premium,485002.94,3,0,0,918943.95,76578.66,405,Business,32613.02,1,BR073,2016-07-01,2024-12-17,Long wait ⏱️,Negative,0.7351260185241699
CID003489,Sunita Sharma,50,Female,Tamil Nadu,Lucknow,Single,13,Joint,301085.13,4,0,0,741305.56,61775.46,813,Gold,11115.05,0,BR010,2022-11-19,2024-08-24,Reasonable fees 💲,Neutral,0.7338849306106567
CID003490,Ananya Sharma,19,Female,Tamil Nadu,Lucknow,Single,0,Salary,91372.4,1,0,0,1844272.38,153689.36,417,Business,59472.29,0,BR060,2025-04-21,2025-02-15,Professional staff 🌟,Positive,0.9108184576034546
CID003491,Amit Singh,38,Other,Tamil Nadu,Chennai,Divorced,11,Savings,450588.01,3,1,1,1150241.85,95853.49,824,Personal,26814.59,0,BR080,2022-08-08,2024-07-07,Professional staff 🌟,Positive,0.9108184576034546
CID003492,Priya Singh,33,Female,Karnataka,Kolkata,Single,15,Senior Citizen,145037.91,1,0,0,1605808.63,133817.39,780,Auto,30752.45,0,BR002,2022-12-04,2024-12-18,Very satisfied 👍,Positive,0.9811439514160156
CID003493,Amit Verma,34,Other,Delhi,Chennai,Married,20,Savings,264089.92,1,1,0,1493371.8,124447.65,635,Auto,25026.88,0,BR002,2005-08-17,2024-09-16,No waiting time ⚡,Neutral,0.6319148540496826
CID003494,Neha Kumar,73,Male,Maharashtra,Hyderabad,Divorced,3,Senior Citizen,597360.86,2,0,0,1964465.29,163705.44,553,Auto,39061.33,0,BR046,2022-08-26,2025-03-07,Average experience 😐,Neutral,0.6517417430877686
CID003495,Sunita Kumar,43,Male,Delhi,Kolkata,Widowed,15,Salary,683650.69,2,1,1,1157533.37,96461.11,714,Auto,23603.6,0,BR091,2016-11-09,2025-04-12,Very satisfied 👍,Positive,0.9811439514160156
CID003496,Rohan Rao,45,Other,Rajasthan,Lucknow,Divorced,5,Salary,211181.1,3,0,1,730741.57,60895.13,804,Business,23581.53,0,BR097,2021-08-04,2024-10-28,Very satisfied 👍,Positive,0.9811439514160156
CID003497,Amit Verma,27,Other,Uttar Pradesh,Delhi,Married,16,Savings,608565.57,1,0,1,1045708.45,87142.37,329,Personal,22442.47,0,BR024,2014-05-16,2024-09-26,Excellent service! 😊,Positive,0.9848268032073975
CID003498,Priya Gupta,61,Female,Rajasthan,Jaipur,Divorced,20,NRI,816716.7,4,0,0,344361.45,28696.79,761,Multiple,17833.39,1,BR094,2019-07-07,2024-12-13,Reasonable fees 💲,Neutral,0.7338849306106567
CID003499,Neha Kumar,54,Male,Rajasthan,Kolkata,Married,9,Current,215661.56,1,0,0,1928988.63,160749.05,674,Business,64332.06,1,BR041,2020-04-15,2025-02-14,App crashes 📵,Negative,0.9142545461654663
CID003500,Neha Sharma,75,Male,Tamil Nadu,Lucknow,Single,6,Current,41510.41,4,1,0,1097011.27,91417.61,356,Education,26107.29,0,BR042,2022-03-02,2025-02-02,Very satisfied 👍,Positive,0.9811439514160156
CID003501,Rahul Sharma,48,Other,Karnataka,Pune,Divorced,3,Premium,756698.34,3,1,0,1231271.46,102605.96,434,Gold,18169.64,0,BR058,2025-02-14,2024-06-20,Poor service 😠,Negative,0.9434412717819214
CID003502,Rahul Singh,33,Male,Telangana,Lucknow,Single,5,Premium,156106.94,4,0,1,1195409.48,99617.46,454,Business,41819.88,0,BR070,2021-02-03,2024-09-21,Very satisfied 👍,Positive,0.9811439514160156
CID003503,Amit Verma,33,Other,West Bengal,Jaipur,Married,2,Student,171321.86,4,1,1,247246.97,20603.91,598,Multiple,0.0,0,BR057,2024-12-22,2024-08-20,No waiting time ⚡,Neutral,0.6319148540496826
CID003504,Neha Singh,47,Female,Karnataka,Ahmedabad,Divorced,16,Current,561243.37,2,0,1,1504648.55,125387.38,621,Home,51314.43,0,BR038,2021-08-31,2024-09-03,Professional staff 🌟,Positive,0.9108184576034546
CID003505,Rahul Singh,33,Other,Karnataka,Pune,Single,15,Joint,686189.89,4,0,1,1463305.03,121942.09,590,Home,50697.67,0,BR083,2024-02-12,2025-01-27,Excellent service! 😊,Positive,0.9848268032073975
CID003506,Priya Sharma,23,Male,Uttar Pradesh,Delhi,Single,3,Current,489906.67,3,0,1,1480435.46,123369.62,808,Multiple,70692.92,0,BR066,2025-01-11,2024-11-11,Professional staff 🌟,Positive,0.9108184576034546
CID003507,Sunita Sharma,34,Male,Rajasthan,Hyderabad,Widowed,1,Current,416239.16,2,0,1,433436.98,36119.75,623,Personal,10542.84,0,BR062,2025-02-23,2024-07-28,Professional staff 🌟,Positive,0.9108184576034546
CID003508,Priya Kumar,50,Male,Gujarat,Pune,Single,12,Senior Citizen,548153.12,3,1,1,1398351.12,116529.26,593,Business,41463.88,0,BR094,2013-12-06,2024-09-02,Great mobile app 🥰,Positive,0.9832854866981506
CID003509,Amit Gupta,72,Other,Tamil Nadu,Kolkata,Single,5,Salary,329896.96,2,1,1,958862.11,79905.18,755,Auto,19562.99,0,BR048,2024-05-04,2024-12-11,Average experience 😐,Neutral,0.6517417430877686
CID003510,Sunita Kumar,45,Male,Delhi,Delhi,Married,12,Current,552795.25,3,0,1,586270.61,48855.88,633,Business,19135.48,0,BR063,2014-06-07,2025-04-19,Great mobile app 🥰,Positive,0.9832854866981506
CID003511,Sunita Kumar,82,Other,Uttar Pradesh,Bangalore,Widowed,7,Senior Citizen,176578.35,3,0,0,847216.61,70601.38,489,Multiple,38912.46,1,BR043,2023-10-14,2024-11-24,Very satisfied 👍,Positive,0.9811439514160156
CID003512,Priya Verma,78,Male,West Bengal,Jaipur,Widowed,3,Premium,98532.02,3,0,1,1937562.77,161463.56,813,Multiple,92981.82,1,BR015,2023-05-12,2024-07-02,App crashes 📵,Negative,0.9142545461654663
CID003513,Rohan Rao,39,Male,Gujarat,Bangalore,Widowed,11,NRI,630626.27,2,0,0,244152.4,20346.03,397,Personal,5829.76,1,BR029,2020-06-06,2024-08-11,Too many fees 💸,Negative,0.7381492853164673
CID003514,Rahul Iyer,78,Female,Uttar Pradesh,Mumbai,Married,6,Student,634995.71,3,0,0,774262.57,64521.88,828,Education,20528.3,1,BR056,2022-08-31,2024-08-09,Long wait ⏱️,Negative,0.7351260185241699
CID003515,Neha Kumar,25,Female,Tamil Nadu,Lucknow,Single,12,Current,316806.76,3,1,0,548316.88,45693.07,738,Multiple,0.0,0,BR061,2018-01-20,2025-03-23,Average experience 😐,Neutral,0.6517417430877686
CID003516,Neha Verma,52,Male,West Bengal,Jaipur,Divorced,12,Joint,517882.38,2,0,0,1625767.55,135480.63,646,Multiple,75766.71,1,BR071,2017-03-24,2025-02-12,Long waits ⏲️,Negative,0.6278406381607056
CID003517,Rahul Gupta,52,Male,Uttar Pradesh,Chennai,Widowed,14,Premium,468864.17,4,0,0,1317586.16,109798.85,442,Multiple,71111.14,1,BR039,2025-04-18,2025-05-09,Long waits ⏲️,Negative,0.6278406381607056
CID003518,Ananya Kumar,50,Male,Uttar Pradesh,Ahmedabad,Single,15,Student,432043.16,3,1,1,467931.41,38994.28,672,Home,17203.28,0,BR038,2021-08-10,2024-06-23,Excellent service! 😊,Positive,0.9848268032073975
CID003519,Rohan Iyer,84,Male,Uttar Pradesh,Bangalore,Divorced,8,Joint,133611.52,1,0,0,1932153.29,161012.77,673,Education,52918.66,0,BR025,2022-07-14,2024-08-07,Professional staff 🌟,Positive,0.9108184576034546
CID003520,Rahul Iyer,50,Male,Rajasthan,Pune,Single,3,NRI,467181.12,4,0,1,1886959.0,157246.58,501,Multiple,87452.03,0,BR077,2023-12-25,2024-11-08,No waiting time ⚡,Neutral,0.6319148540496826
CID003521,Rahul Rao,70,Other,West Bengal,Delhi,Divorced,20,Student,407977.45,4,0,1,1483487.6,123623.97,885,Multiple,0.0,0,BR040,2009-03-14,2024-11-28,No waiting time ⚡,Neutral,0.6319148540496826
CID003522,Rohan Rao,39,Female,Rajasthan,Delhi,Married,10,Senior Citizen,11288.59,4,1,0,1113175.95,92764.66,553,Multiple,0.0,0,BR032,2021-08-10,2024-12-30,Excellent service! 😊,Positive,0.9848268032073975
CID003523,Sunita Kumar,76,Other,Tamil Nadu,Mumbai,Widowed,13,Joint,758337.48,3,1,0,763535.34,63627.94,647,Auto,11114.91,1,BR065,2016-10-04,2024-08-04,App crashes 📵,Negative,0.9142545461654663
CID003524,Rahul Sharma,18,Male,Karnataka,Mumbai,Widowed,13,Senior Citizen,390132.98,2,0,1,1817765.87,151480.49,682,Business,61585.06,0,BR088,2014-09-07,2025-01-06,Very satisfied 👍,Positive,0.9811439514160156
CID003525,Amit Singh,33,Male,Uttar Pradesh,Hyderabad,Divorced,7,NRI,23435.28,4,1,0,906407.41,75533.95,726,Business,30044.06,0,BR077,2024-07-30,2024-11-07,Excellent service! 😊,Positive,0.9848268032073975
CID003526,Amit Gupta,51,Female,Uttar Pradesh,Lucknow,Married,7,Premium,484318.57,4,0,1,1926656.14,160554.68,813,Education,48543.52,0,BR059,2023-08-09,2025-03-06,Very satisfied 👍,Positive,0.9811439514160156
CID003527,Ananya Singh,79,Female,Uttar Pradesh,Delhi,Divorced,6,Premium,307652.98,1,1,0,1289647.81,107470.65,410,Multiple,0.0,1,BR043,2021-05-15,2025-01-02,Reasonable fees 💲,Neutral,0.7338849306106567
CID003528,Rohan Gupta,49,Other,Gujarat,Mumbai,Single,15,Senior Citizen,576675.69,2,1,0,922287.2,76857.27,798,Multiple,43661.62,1,BR066,2022-04-21,2025-05-05,Poor service 😠,Negative,0.9434412717819214
CID003529,Rohan Verma,56,Other,Gujarat,Kolkata,Widowed,18,Salary,706457.85,1,0,0,535492.97,44624.41,440,Home,16774.65,0,BR063,2020-04-26,2024-06-08,Excellent service! 😊,Positive,0.9848268032073975
